Participant,Block,,Trial,,
527128,5,"Black People,White People",Black People,correct,422
527128,5,"Black People,White People",White People,correct,448
527128,5,"Black People,White People",White People,correct,574
527128,5,"Black People,White People",Black People,correct,409
527128,5,"Black People,White People",White People,correct,364
527128,5,"Black People,White People",White People,correct,393
527128,5,"Black People,White People",Black People,correct,398
527128,5,"Black People,White People",Black People,correct,405
527128,5,"Black People,White People",Black People,correct,377
527128,5,"Black People,White People",Black People,correct,446
527128,5,"Black People,White People",Black People,correct,324
527128,5,"Black People,White People",White People,correct,361
527128,5,"Black People,White People",Black People,correct,392
527128,5,"Black People,White People",Black People,correct,364
527128,5,"Black People,White People",Black People,correct,324
527128,5,"Black People,White People",Black People,correct,382
527128,5,"Black People,White People",Black People,correct,364
527128,5,"Black People,White People",Black People,correct,385
527128,5,"Black People,White People",White People,correct,405
527128,5,"Black People,White People",White People,correct,361
527128,5,"Black People,White People",Black People,correct,386
527128,5,"Black People,White People",White People,correct,374
527128,6,"Black People/Positive,White People/Negative",White People/Negative,correct,697
527128,6,"Black People/Positive,White People/Negative",White People/Negative,correct,539
527128,6,"Black People/Positive,White People/Negative",White People/Negative,correct,647
527128,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,623
527128,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,578
527128,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,640
527128,6,"Black People/Positive,White People/Negative",White People/Negative,correct,503
527128,6,"Black People/Positive,White People/Negative",White People/Negative,correct,625
527128,6,"Black People/Positive,White People/Negative",Black People/Positive,incorrect,862
527128,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,540
527128,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,614
527128,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,600
527128,6,"Black People/Positive,White People/Negative",White People/Negative,correct,631
527128,6,"Black People/Positive,White People/Negative",White People/Negative,correct,439
527128,6,"Black People/Positive,White People/Negative",White People/Negative,incorrect,988
527128,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,622
527128,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,485
527128,6,"Black People/Positive,White People/Negative",White People/Negative,correct,485
527128,6,"Black People/Positive,White People/Negative",Black People/Positive,correct,520
527128,6,"Black People/Positive,White People/Negative",White People/Negative,correct,580
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,388
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,618
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,398
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,361
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,492
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,564
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,620
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,557
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,482
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,582
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,576
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,498
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,548
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,584
527128,7,"Black People/Positive,White People/Negative",White People/Negative,incorrect,872
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,451
527128,7,"Black People/Positive,White People/Negative",White People/Negative,incorrect,1479
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,441
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,500
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,540
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,525
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,incorrect,888
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,incorrect,722
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,575
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,428
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,incorrect,1084
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,645
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,521
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,548
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,755
527128,7,"Black People/Positive,White People/Negative",Black People/Positive,correct,505
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,540
527128,7,"Black People/Positive,White People/Negative",White People/Negative,incorrect,859
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,518
527128,7,"Black People/Positive,White People/Negative",White People/Negative,incorrect,1162
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,481
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,566
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,608
527128,7,"Black People/Positive,White People/Negative",White People/Negative,incorrect,866
527128,7,"Black People/Positive,White People/Negative",White People/Negative,correct,355
539125,1,"Black People,White People",White People,correct,642
539125,1,"Black People,White People",Black People,correct,1087
539125,1,"Black People,White People",White People,correct,713
539125,1,"Black People,White People",Black People,correct,565
539125,1,"Black People,White People",Black People,correct,754
539125,1,"Black People,White People",White People,correct,822
539125,1,"Black People,White People",White People,correct,794
539125,1,"Black People,White People",Black People,correct,601
539125,1,"Black People,White People",White People,correct,837
539125,1,"Black People,White People",White People,correct,1005
539125,1,"Black People,White People",Black People,correct,757
539125,1,"Black People,White People",White People,correct,705
539125,1,"Black People,White People",Black People,correct,601
539125,1,"Black People,White People",White People,correct,814
539125,1,"Black People,White People",White People,correct,750
539125,1,"Black People,White People",Black People,correct,673
539125,1,"Black People,White People",White People,correct,548
539125,1,"Black People,White People",Black People,correct,569
539125,1,"Black People,White People",Black People,correct,561
539125,1,"Black People,White People",Black People,correct,613
539125,2,"Good,Bad",Bad,correct,634
539125,2,"Good,Bad",Bad,correct,1208
539125,2,"Good,Bad",Bad,correct,960
539125,2,"Good,Bad",Bad,correct,643
539125,2,"Good,Bad",Good,correct,625
539125,2,"Good,Bad",Good,correct,759
539125,2,"Good,Bad",Good,correct,496
539125,2,"Good,Bad",Good,correct,533
539125,2,"Good,Bad",Bad,correct,615
539125,2,"Good,Bad",Bad,correct,657
539125,2,"Good,Bad",Bad,correct,683
539125,2,"Good,Bad",Bad,correct,524
539125,2,"Good,Bad",Good,correct,622
539125,2,"Good,Bad",Bad,incorrect,13210
539125,2,"Good,Bad",Good,correct,902
539125,2,"Good,Bad",Good,correct,786
539125,2,"Good,Bad",Good,correct,571
539125,2,"Good,Bad",Bad,correct,1503
539125,2,"Good,Bad",Good,correct,713
539125,2,"Good,Bad",Good,correct,539
539125,3,"Black People/Good,White People/Bad",White People/Bad,correct,2147
539125,3,"Black People/Good,White People/Bad",Black People/Good,correct,1439
539125,3,"Black People/Good,White People/Bad",White People/Bad,correct,979
539125,3,"Black People/Good,White People/Bad",White People/Bad,correct,775
539125,3,"Black People/Good,White People/Bad",White People/Bad,correct,733
539125,3,"Black People/Good,White People/Bad",Black People/Good,correct,738
539125,3,"Black People/Good,White People/Bad",Black People/Good,correct,693
539125,3,"Black People/Good,White People/Bad",White People/Bad,correct,732
539125,3,"Black People/Good,White People/Bad",White People/Bad,correct,1394
539125,3,"Black People/Good,White People/Bad",Black People/Good,correct,927
539125,3,"Black People/Good,White People/Bad",White People/Bad,incorrect,2418
539125,3,"Black People/Good,White People/Bad",White People/Bad,correct,850
539125,3,"Black People/Good,White People/Bad",Black People/Good,correct,682
539125,3,"Black People/Good,White People/Bad",Black People/Good,correct,817
539125,3,"Black People/Good,White People/Bad",Black People/Good,correct,659
539125,3,"Black People/Good,White People/Bad",White People/Bad,correct,902
539125,3,"Black People/Good,White People/Bad",Black People/Good,correct,1326
539125,3,"Black People/Good,White People/Bad",White People/Bad,correct,807
539125,3,"Black People/Good,White People/Bad",Black People/Good,incorrect,1751
539125,3,"Black People/Good,White People/Bad",Black People/Good,correct,744
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,800
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,1080
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,1346
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,1264
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,813
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,746
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,970
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,1214
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,625
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,752
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,608
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,784
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,524
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,757
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,618
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,714
539125,4,"Black People/Good,White People/Bad",White People/Bad,incorrect,1789
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,990
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,1614
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,832
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,392
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,642
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,531
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,610
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,628
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,613
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,438
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,865
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,731
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,862
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,779
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,659
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,519
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,596
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,546
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,666
539125,4,"Black People/Good,White People/Bad",White People/Bad,correct,675
539125,4,"Black People/Good,White People/Bad",Black People/Good,correct,726
539125,4,"Black People/Good,White People/Bad",White People/Bad,incorrect,1773
539125,4,"Black People/Good,White People/Bad",Black People/Good,incorrect,5674
539125,5,"White People,Black People",White People,correct,679
539125,5,"White People,Black People",White People,correct,672
539125,5,"White People,Black People",Black People,incorrect,2611
539125,5,"White People,Black People",Black People,correct,575
539125,5,"White People,Black People",White People,correct,587
539125,5,"White People,Black People",Black People,correct,398
539125,5,"White People,Black People",White People,correct,478
539125,5,"White People,Black People",Black People,correct,409
539125,5,"White People,Black People",Black People,correct,466
539125,5,"White People,Black People",Black People,correct,547
539125,5,"White People,Black People",White People,correct,878
539125,5,"White People,Black People",White People,correct,733
539125,5,"White People,Black People",White People,correct,961
539125,5,"White People,Black People",Black People,correct,576
539125,5,"White People,Black People",Black People,correct,392
539125,5,"White People,Black People",White People,correct,509
539125,5,"White People,Black People",White People,correct,636
539125,5,"White People,Black People",White People,correct,440
539125,5,"White People,Black People",Black People,correct,575
539125,5,"White People,Black People",White People,correct,566
539125,5,"White People,Black People",White People,correct,707
539125,5,"White People,Black People",Black People,correct,476
539125,5,"White People,Black People",White People,correct,559
539125,5,"White People,Black People",White People,correct,493
539125,5,"White People,Black People",White People,correct,937
539125,5,"White People,Black People",White People,correct,392
539125,5,"White People,Black People",Black People,correct,398
539125,5,"White People,Black People",Black People,correct,430
539125,5,"White People,Black People",White People,correct,532
539125,5,"White People,Black People",White People,correct,624
539125,5,"White People,Black People",White People,correct,398
539125,5,"White People,Black People",White People,correct,470
539125,5,"White People,Black People",Black People,correct,516
539125,5,"White People,Black People",Black People,correct,396
539125,5,"White People,Black People",Black People,correct,543
539125,5,"White People,Black People",Black People,correct,420
539125,5,"White People,Black People",Black People,correct,454
539125,5,"White People,Black People",Black People,correct,470
539125,5,"White People,Black People",Black People,correct,424
539125,5,"White People,Black People",Black People,correct,567
539125,6,"White People/Good,Black People/Bad",White People/Good,correct,702
539125,6,"White People/Good,Black People/Bad",Black People/Bad,correct,2455
539125,6,"White People/Good,Black People/Bad",Black People/Bad,correct,639
539125,6,"White People/Good,Black People/Bad",Black People/Bad,correct,1328
539125,6,"White People/Good,Black People/Bad",Black People/Bad,correct,684
539125,6,"White People/Good,Black People/Bad",Black People/Bad,correct,1021
539125,6,"White People/Good,Black People/Bad",White People/Good,correct,598
539125,6,"White People/Good,Black People/Bad",White People/Good,correct,722
539125,6,"White People/Good,Black People/Bad",White People/Good,correct,475
539125,6,"White People/Good,Black People/Bad",Black People/Bad,correct,1693
539125,6,"White People/Good,Black People/Bad",White People/Good,correct,549
539125,6,"White People/Good,Black People/Bad",Black People/Bad,correct,794
539125,6,"White People/Good,Black People/Bad",Black People/Bad,correct,485
539125,6,"White People/Good,Black People/Bad",White People/Good,correct,602
539125,6,"White People/Good,Black People/Bad",White People/Good,correct,521
539125,6,"White People/Good,Black People/Bad",White People/Good,correct,486
539125,6,"White People/Good,Black People/Bad",Black People/Bad,correct,638
539125,6,"White People/Good,Black People/Bad",White People/Good,correct,636
539125,6,"White People/Good,Black People/Bad",Black People/Bad,correct,701
539125,6,"White People/Good,Black People/Bad",White People/Good,correct,577
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,632
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,470
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,552
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,556
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,567
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,525
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,629
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,686
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,503
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,433
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,485
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,549
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,546
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,498
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,684
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,748
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,1867
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,721
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,532
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,651
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,484
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,494
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,702
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,532
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,641
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,583
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,475
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,491
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,464
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,554
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,479
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,698
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,675
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,909
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,1102
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,590
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,491
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,448
539125,7,"White People/Good,Black People/Bad",White People/Good,correct,497
539125,7,"White People/Good,Black People/Bad",Black People/Bad,correct,437
548429,1,"Black People,White People",White People,correct,1458
548429,1,"Black People,White People",Black People,correct,546
548429,1,"Black People,White People",Black People,correct,551
548429,1,"Black People,White People",Black People,correct,722
548429,1,"Black People,White People",White People,correct,611
548429,1,"Black People,White People",Black People,correct,515
548429,1,"Black People,White People",Black People,correct,462
548429,1,"Black People,White People",Black People,correct,815
548429,1,"Black People,White People",Black People,correct,1017
548429,1,"Black People,White People",White People,correct,699
548429,1,"Black People,White People",White People,correct,728
548429,1,"Black People,White People",White People,correct,733
548429,1,"Black People,White People",Black People,correct,506
548429,1,"Black People,White People",Black People,correct,559
548429,1,"Black People,White People",Black People,correct,788
548429,1,"Black People,White People",White People,correct,594
548429,1,"Black People,White People",White People,correct,1058
548429,1,"Black People,White People",White People,correct,1366
548429,1,"Black People,White People",White People,correct,636
548429,1,"Black People,White People",White People,correct,614
548429,2,"Good,Bad",Good,correct,1342
548429,2,"Good,Bad",Good,correct,681
548429,2,"Good,Bad",Bad,correct,693
548429,2,"Good,Bad",Good,correct,673
548429,2,"Good,Bad",Good,correct,516
548429,2,"Good,Bad",Bad,correct,773
548429,2,"Good,Bad",Good,correct,660
548429,2,"Good,Bad",Bad,correct,1039
548429,2,"Good,Bad",Bad,correct,932
548429,2,"Good,Bad",Bad,correct,594
548429,2,"Good,Bad",Bad,correct,714
548429,2,"Good,Bad",Bad,correct,649
548429,2,"Good,Bad",Bad,correct,542
548429,2,"Good,Bad",Good,correct,641
548429,2,"Good,Bad",Good,correct,617
548429,2,"Good,Bad",Bad,correct,540
548429,2,"Good,Bad",Good,correct,557
548429,2,"Good,Bad",Good,correct,567
548429,2,"Good,Bad",Good,correct,630
548429,2,"Good,Bad",Bad,correct,616
548429,3,"Black People/Good,White People/Bad",White People/Bad,correct,1434
548429,3,"Black People/Good,White People/Bad",White People/Bad,correct,836
548429,3,"Black People/Good,White People/Bad",White People/Bad,correct,918
548429,3,"Black People/Good,White People/Bad",Black People/Good,correct,860
548429,3,"Black People/Good,White People/Bad",White People/Bad,correct,1131
548429,3,"Black People/Good,White People/Bad",White People/Bad,correct,928
548429,3,"Black People/Good,White People/Bad",Black People/Good,correct,618
548429,3,"Black People/Good,White People/Bad",White People/Bad,correct,816
548429,3,"Black People/Good,White People/Bad",White People/Bad,correct,1535
548429,3,"Black People/Good,White People/Bad",Black People/Good,correct,701
548429,3,"Black People/Good,White People/Bad",White People/Bad,correct,1065
548429,3,"Black People/Good,White People/Bad",Black People/Good,correct,797
548429,3,"Black People/Good,White People/Bad",Black People/Good,correct,681
548429,3,"Black People/Good,White People/Bad",White People/Bad,correct,3041
548429,3,"Black People/Good,White People/Bad",Black People/Good,correct,856
548429,3,"Black People/Good,White People/Bad",White People/Bad,correct,1690
548429,3,"Black People/Good,White People/Bad",Black People/Good,correct,1917
548429,3,"Black People/Good,White People/Bad",Black People/Good,correct,917
548429,3,"Black People/Good,White People/Bad",Black People/Good,correct,773
548429,3,"Black People/Good,White People/Bad",Black People/Good,correct,891
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,763
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,1254
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,761
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,846
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,784
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,772
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,829
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,735
548429,4,"Black People/Good,White People/Bad",White People/Bad,incorrect,4012
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,1074
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,984
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,828
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,649
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,698
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,763
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,682
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,730
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,671
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,671
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,575
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,638
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,670
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,662
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,606
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,831
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,633
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,565
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,708
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,574
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,766
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,588
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,657
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,496
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,550
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,609
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,559
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,354
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,546
548429,4,"Black People/Good,White People/Bad",White People/Bad,correct,636
548429,4,"Black People/Good,White People/Bad",Black People/Good,correct,643
548429,5,"White People,Black People",White People,correct,835
548429,5,"White People,Black People",Black People,correct,664
548429,5,"White People,Black People",White People,correct,456
548429,5,"White People,Black People",Black People,correct,647
548429,5,"White People,Black People",White People,correct,532
548429,5,"White People,Black People",Black People,correct,586
548429,5,"White People,Black People",White People,correct,598
548429,5,"White People,Black People",Black People,correct,430
548429,5,"White People,Black People",Black People,correct,656
548429,5,"White People,Black People",Black People,correct,539
548429,5,"White People,Black People",White People,correct,541
548429,5,"White People,Black People",Black People,correct,483
548429,5,"White People,Black People",White People,correct,566
548429,5,"White People,Black People",White People,correct,697
548429,5,"White People,Black People",Black People,correct,490
548429,5,"White People,Black People",Black People,correct,846
548429,5,"White People,Black People",White People,correct,676
548429,5,"White People,Black People",Black People,correct,599
548429,5,"White People,Black People",Black People,correct,624
548429,5,"White People,Black People",Black People,correct,565
548429,5,"White People,Black People",Black People,correct,536
548429,5,"White People,Black People",White People,correct,547
548429,5,"White People,Black People",Black People,correct,618
548429,5,"White People,Black People",White People,correct,639
548429,5,"White People,Black People",White People,correct,596
548429,5,"White People,Black People",Black People,correct,535
548429,5,"White People,Black People",Black People,correct,490
548429,5,"White People,Black People",Black People,correct,543
548429,5,"White People,Black People",Black People,correct,464
548429,5,"White People,Black People",White People,correct,533
548429,5,"White People,Black People",White People,correct,533
548429,5,"White People,Black People",White People,correct,590
548429,5,"White People,Black People",White People,correct,479
548429,5,"White People,Black People",White People,correct,561
548429,5,"White People,Black People",Black People,correct,496
548429,5,"White People,Black People",White People,correct,460
548429,5,"White People,Black People",White People,correct,468
548429,5,"White People,Black People",White People,correct,328
548429,5,"White People,Black People",Black People,correct,570
548429,5,"White People,Black People",White People,correct,475
548429,6,"White People/Good,Black People/Bad",White People/Good,correct,1158
548429,6,"White People/Good,Black People/Bad",Black People/Bad,correct,1030
548429,6,"White People/Good,Black People/Bad",White People/Good,correct,1355
548429,6,"White People/Good,Black People/Bad",White People/Good,correct,1277
548429,6,"White People/Good,Black People/Bad",White People/Good,correct,732
548429,6,"White People/Good,Black People/Bad",White People/Good,correct,694
548429,6,"White People/Good,Black People/Bad",White People/Good,correct,729
548429,6,"White People/Good,Black People/Bad",White People/Good,correct,692
548429,6,"White People/Good,Black People/Bad",White People/Good,correct,768
548429,6,"White People/Good,Black People/Bad",White People/Good,correct,561
548429,6,"White People/Good,Black People/Bad",Black People/Bad,correct,706
548429,6,"White People/Good,Black People/Bad",Black People/Bad,correct,558
548429,6,"White People/Good,Black People/Bad",Black People/Bad,correct,563
548429,6,"White People/Good,Black People/Bad",White People/Good,correct,555
548429,6,"White People/Good,Black People/Bad",Black People/Bad,correct,562
548429,6,"White People/Good,Black People/Bad",Black People/Bad,correct,687
548429,6,"White People/Good,Black People/Bad",Black People/Bad,correct,818
548429,6,"White People/Good,Black People/Bad",Black People/Bad,incorrect,1332
548429,6,"White People/Good,Black People/Bad",Black People/Bad,correct,654
548429,6,"White People/Good,Black People/Bad",Black People/Bad,correct,719
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,1022
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,1266
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,671
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,851
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,606
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,659
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,572
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,586
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,589
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,631
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,656
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,587
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,588
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,553
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,783
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,577
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,556
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,557
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,582
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,698
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,474
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,540
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,609
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,568
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,629
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,597
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,556
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,522
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,559
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,704
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,557
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,560
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,616
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,653
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,831
548429,7,"White People/Good,Black People/Bad",White People/Good,correct,546
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,563
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,496
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,540
548429,7,"White People/Good,Black People/Bad",Black People/Bad,correct,564
548565,1,"Black People,White People",White People,correct,1319
548565,1,"Black People,White People",Black People,correct,629
548565,1,"Black People,White People",Black People,correct,511
548565,1,"Black People,White People",White People,correct,651
548565,1,"Black People,White People",White People,correct,648
548565,1,"Black People,White People",Black People,correct,804
548565,1,"Black People,White People",White People,correct,697
548565,1,"Black People,White People",White People,correct,585
548565,1,"Black People,White People",White People,correct,709
548565,1,"Black People,White People",White People,correct,1082
548565,1,"Black People,White People",White People,correct,625
548565,1,"Black People,White People",Black People,correct,519
548565,1,"Black People,White People",White People,correct,816
