date,time,group,subject,session,build,trialnum,blockcode,trialcode,correct,latency,stimulusnumber1,stimulusitem1,stimulusonset1,stimulusnumber2,stimulusitem2,stimulusonset2,stimulusnumber3,stimulusitem3,stimulusonset3,stimulusnumber4,stimulusitem4,stimulusonset4,stimulusnumber5,stimulusitem5,stimulusonset5,stimulusnumber6,stimulusitem6,stimulusonset6,stimulusnumber7,stimulusitem7,stimulusonset7,stimulusnumber8,stimulusitem8,stimulusonset8,stimulusnumber9,stimulusitem9,stimulusonset9
23.06.22,13:09:21,28800984,855399085,1,06.06.00,4,scale,prefer,0,6156,1,pleasant1.jpg,8,1,pleasant2.jpg,8,1,pleasant3.jpg,8,1,pleasant4.jpg,8,1,unpleasant1.jpg,8,1,unpleasant2.jpg,8,1,unpleasant3.jpg,8,1,unpleasant4.jpg,8,1,Please use the mouse to click on the desired response option!,8
23.06.22,13:11:45,609352115,236383059,1,06.06.00,1,scale,instructions,1,9047,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:11:45,609352115,236383059,1,06.06.00,2,scale,like,0,4390,1,pleasant1.jpg,-6,1,pleasant2.jpg,-6,1,pleasant3.jpg,-6,1,pleasant4.jpg,-6,1,unpleasant1.jpg,-6,1,unpleasant2.jpg,-6,1,unpleasant3.jpg,-6,1,unpleasant4.jpg,-6,1,Please use the mouse to click on the desired response option!,-6
23.06.22,13:11:45,609352115,236383059,1,06.06.00,3,scale,positive,0,3226,1,pleasant1.jpg,-6,1,pleasant2.jpg,-6,1,pleasant3.jpg,-6,1,pleasant4.jpg,-6,1,unpleasant1.jpg,-6,1,unpleasant2.jpg,-6,1,unpleasant3.jpg,-6,1,unpleasant4.jpg,-6,1,Please use the mouse to click on the desired response option!,-6
23.06.22,13:11:45,609352115,236383059,1,06.06.00,4,scale,prefer,0,3560,1,pleasant1.jpg,-2,1,pleasant2.jpg,-2,1,pleasant3.jpg,-2,1,pleasant4.jpg,-2,1,unpleasant1.jpg,-2,1,unpleasant2.jpg,-2,1,unpleasant3.jpg,-2,1,unpleasant4.jpg,-2,1,Please use the mouse to click on the desired response option!,-2
23.06.22,13:11:19,652786627,821599197,1,06.06.00,1,scale,instructions,1,13081,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:11:19,652786627,821599197,1,06.06.00,2,scale,like,0,9654,1,pleasant1.jpg,-14,1,pleasant2.jpg,-14,1,pleasant3.jpg,-14,1,pleasant4.jpg,-14,1,unpleasant1.jpg,-14,1,unpleasant2.jpg,-14,1,unpleasant3.jpg,-14,1,unpleasant4.jpg,-14,1,Please use the mouse to click on the desired response option!,-14
23.06.22,13:11:19,652786627,821599197,1,06.06.00,3,scale,positive,0,6729,1,pleasant1.jpg,0,1,pleasant2.jpg,0,1,pleasant3.jpg,0,1,pleasant4.jpg,0,1,unpleasant1.jpg,0,1,unpleasant2.jpg,0,1,unpleasant3.jpg,0,1,unpleasant4.jpg,0,1,Please use the mouse to click on the desired response option!,0
23.06.22,13:11:19,652786627,821599197,1,06.06.00,4,scale,prefer,0,3475,1,pleasant1.jpg,0,1,pleasant2.jpg,0,1,pleasant3.jpg,0,1,pleasant4.jpg,0,1,unpleasant1.jpg,0,1,unpleasant2.jpg,0,1,unpleasant3.jpg,0,1,unpleasant4.jpg,0,1,Please use the mouse to click on the desired response option!,0
23.06.22,13:11:59,621902441,254118946,1,06.06.00,1,scale,instructions,1,21627,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:11:59,621902441,254118946,1,06.06.00,2,scale,like,0,11113,1,pleasant1.jpg,1,1,pleasant2.jpg,1,1,pleasant3.jpg,1,1,pleasant4.jpg,1,1,unpleasant1.jpg,1,1,unpleasant2.jpg,1,1,unpleasant3.jpg,1,1,unpleasant4.jpg,1,1,Please use the mouse to click on the desired response option!,1
23.06.22,13:11:59,621902441,254118946,1,06.06.00,3,scale,positive,0,1420,1,pleasant1.jpg,-2,1,pleasant2.jpg,-2,1,pleasant3.jpg,-2,1,pleasant4.jpg,-2,1,unpleasant1.jpg,-2,1,unpleasant2.jpg,-2,1,unpleasant3.jpg,-2,1,unpleasant4.jpg,-2,1,Please use the mouse to click on the desired response option!,-2
23.06.22,13:11:59,621902441,254118946,1,06.06.00,4,scale,prefer,0,4597,1,pleasant1.jpg,-8,1,pleasant2.jpg,-8,1,pleasant3.jpg,-8,1,pleasant4.jpg,-8,1,unpleasant1.jpg,-8,1,unpleasant2.jpg,-8,1,unpleasant3.jpg,-8,1,unpleasant4.jpg,-8,1,Please use the mouse to click on the desired response option!,-8
23.06.22,13:12:46,478880021,952386283,1,06.06.00,1,scale,instructions,1,8426,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:12:46,478880021,952386283,1,06.06.00,2,scale,like,0,7630,1,pleasant1.jpg,9,1,pleasant2.jpg,9,1,pleasant3.jpg,9,1,pleasant4.jpg,9,1,unpleasant1.jpg,9,1,unpleasant2.jpg,9,1,unpleasant3.jpg,9,1,unpleasant4.jpg,9,1,Please use the mouse to click on the desired response option!,9
23.06.22,13:12:46,478880021,952386283,1,06.06.00,3,scale,positive,0,5435,1,pleasant1.jpg,1,1,pleasant2.jpg,1,1,pleasant3.jpg,1,1,pleasant4.jpg,1,1,unpleasant1.jpg,1,1,unpleasant2.jpg,1,1,unpleasant3.jpg,1,1,unpleasant4.jpg,1,1,Please use the mouse to click on the desired response option!,1
23.06.22,13:12:46,478880021,952386283,1,06.06.00,4,scale,prefer,0,4156,1,pleasant1.jpg,2,1,pleasant2.jpg,2,1,pleasant3.jpg,2,1,pleasant4.jpg,2,1,unpleasant1.jpg,2,1,unpleasant2.jpg,2,1,unpleasant3.jpg,2,1,unpleasant4.jpg,2,1,Please use the mouse to click on the desired response option!,2
23.06.22,13:12:37,171820996,730068356,1,06.06.00,1,scale,instructions,1,11650,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:12:37,171820996,730068356,1,06.06.00,2,scale,like,0,17580,1,pleasant1.jpg,9,1,pleasant2.jpg,9,1,pleasant3.jpg,9,1,pleasant4.jpg,9,1,unpleasant1.jpg,9,1,unpleasant2.jpg,9,1,unpleasant3.jpg,9,1,unpleasant4.jpg,9,1,Please use the mouse to click on the desired response option!,9
23.06.22,13:12:37,171820996,730068356,1,06.06.00,3,scale,positive,0,224,1,pleasant1.jpg,-3,1,pleasant2.jpg,-3,1,pleasant3.jpg,-3,1,pleasant4.jpg,-3,1,unpleasant1.jpg,-3,1,unpleasant2.jpg,-3,1,unpleasant3.jpg,-3,1,unpleasant4.jpg,-3,1,Please use the mouse to click on the desired response option!,-3
23.06.22,13:12:37,171820996,730068356,1,06.06.00,4,scale,prefer,0,5500,1,pleasant1.jpg,0,1,pleasant2.jpg,0,1,pleasant3.jpg,0,1,pleasant4.jpg,0,1,unpleasant1.jpg,0,1,unpleasant2.jpg,0,1,unpleasant3.jpg,0,1,unpleasant4.jpg,0,1,Please use the mouse to click on the desired response option!,0
23.06.22,13:11:33,316023044,246374429,1,06.06.00,1,scale,instructions,1,87659,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:11:33,316023044,246374429,1,06.06.00,2,scale,like,0,13566,1,pleasant1.jpg,15,1,pleasant2.jpg,15,1,pleasant3.jpg,15,1,pleasant4.jpg,15,1,unpleasant1.jpg,15,1,unpleasant2.jpg,15,1,unpleasant3.jpg,15,1,unpleasant4.jpg,15,1,Please use the mouse to click on the desired response option!,15
23.06.22,13:11:33,316023044,246374429,1,06.06.00,3,scale,positive,0,5410,1,pleasant1.jpg,3,1,pleasant2.jpg,3,1,pleasant3.jpg,3,1,pleasant4.jpg,3,1,unpleasant1.jpg,3,1,unpleasant2.jpg,3,1,unpleasant3.jpg,3,1,unpleasant4.jpg,3,1,Please use the mouse to click on the desired response option!,3
23.06.22,13:11:33,316023044,246374429,1,06.06.00,4,scale,prefer,0,4006,1,pleasant1.jpg,4,1,pleasant2.jpg,4,1,pleasant3.jpg,4,1,pleasant4.jpg,4,1,unpleasant1.jpg,4,1,unpleasant2.jpg,4,1,unpleasant3.jpg,4,1,unpleasant4.jpg,4,1,Please use the mouse to click on the desired response option!,4
23.06.22,13:13:14,537746658,317124448,1,06.06.00,1,scale,instructions,1,15897,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:13:14,537746658,317124448,1,06.06.00,2,scale,like,0,15990,1,pleasant1.jpg,-16,1,pleasant2.jpg,-16,1,pleasant3.jpg,-16,1,pleasant4.jpg,-16,1,unpleasant1.jpg,-16,1,unpleasant2.jpg,-16,1,unpleasant3.jpg,-16,1,unpleasant4.jpg,-16,1,Please use the mouse to click on the desired response option!,-16
23.06.22,13:13:14,537746658,317124448,1,06.06.00,3,scale,positive,0,4009,1,pleasant1.jpg,-6,1,pleasant2.jpg,-6,1,pleasant3.jpg,-6,1,pleasant4.jpg,-6,1,unpleasant1.jpg,-6,1,unpleasant2.jpg,-6,1,unpleasant3.jpg,-6,1,unpleasant4.jpg,-6,1,Please use the mouse to click on the desired response option!,-6
23.06.22,13:13:14,537746658,317124448,1,06.06.00,4,scale,prefer,0,3432,1,pleasant1.jpg,-7,1,pleasant2.jpg,-7,1,pleasant3.jpg,-7,1,pleasant4.jpg,-7,1,unpleasant1.jpg,-7,1,unpleasant2.jpg,-7,1,unpleasant3.jpg,-7,1,unpleasant4.jpg,-7,1,Please use the mouse to click on the desired response option!,-7
23.06.22,13:14:13,164161878,637668138,1,06.06.00,1,scale,instructions,1,4688,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:14:13,164161878,637668138,1,06.06.00,2,scale,like,0,4889,1,pleasant1.jpg,13,1,pleasant2.jpg,13,1,pleasant3.jpg,13,1,pleasant4.jpg,13,1,unpleasant1.jpg,13,1,unpleasant2.jpg,13,1,unpleasant3.jpg,13,1,unpleasant4.jpg,13,1,Please use the mouse to click on the desired response option!,13
23.06.22,13:14:13,164161878,637668138,1,06.06.00,3,scale,positive,0,1898,1,pleasant1.jpg,0,1,pleasant2.jpg,0,1,pleasant3.jpg,0,1,pleasant4.jpg,0,1,unpleasant1.jpg,0,1,unpleasant2.jpg,0,1,unpleasant3.jpg,0,1,unpleasant4.jpg,0,1,Please use the mouse to click on the desired response option!,0
23.06.22,13:14:13,164161878,637668138,1,06.06.00,4,scale,prefer,0,1946,1,pleasant1.jpg,1,1,pleasant2.jpg,1,1,pleasant3.jpg,1,1,pleasant4.jpg,1,1,unpleasant1.jpg,1,1,unpleasant2.jpg,1,1,unpleasant3.jpg,1,1,unpleasant4.jpg,1,1,Please use the mouse to click on the desired response option!,1
23.06.22,13:14:09,914588354,694264273,1,06.06.00,1,scale,instructions,1,9621,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:14:09,914588354,694264273,1,06.06.00,2,scale,like,0,15872,1,pleasant1.jpg,-15,1,pleasant2.jpg,-15,1,pleasant3.jpg,-15,1,pleasant4.jpg,-15,1,unpleasant1.jpg,-15,1,unpleasant2.jpg,-15,1,unpleasant3.jpg,-15,1,unpleasant4.jpg,-15,1,Please use the mouse to click on the desired response option!,-15
23.06.22,13:14:09,914588354,694264273,1,06.06.00,3,scale,positive,0,8158,1,pleasant1.jpg,-14,1,pleasant2.jpg,-14,1,pleasant3.jpg,-14,1,pleasant4.jpg,-14,1,unpleasant1.jpg,-14,1,unpleasant2.jpg,-14,1,unpleasant3.jpg,-14,1,unpleasant4.jpg,-14,1,Please use the mouse to click on the desired response option!,-14
23.06.22,13:14:09,914588354,694264273,1,06.06.00,4,scale,prefer,0,7842,1,pleasant1.jpg,8,1,pleasant2.jpg,8,1,pleasant3.jpg,8,1,pleasant4.jpg,8,1,unpleasant1.jpg,8,1,unpleasant2.jpg,8,1,unpleasant3.jpg,8,1,unpleasant4.jpg,8,1,Please use the mouse to click on the desired response option!,8
23.06.22,08:14:47,635953290,631750145,1,06.06.00,1,scale,instructions,1,15009,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,08:14:47,635953290,631750145,1,06.06.00,2,scale,like,0,16201,1,pleasant1.jpg,-16,1,pleasant2.jpg,-16,1,pleasant3.jpg,-16,1,pleasant4.jpg,-16,1,unpleasant1.jpg,-16,1,unpleasant2.jpg,-16,1,unpleasant3.jpg,-16,1,unpleasant4.jpg,-16,1,Please use the mouse to click on the desired response option!,-16
23.06.22,08:14:47,635953290,631750145,1,06.06.00,3,scale,positive,0,3582,1,pleasant1.jpg,0,1,pleasant2.jpg,0,1,pleasant3.jpg,0,1,pleasant4.jpg,0,1,unpleasant1.jpg,0,1,unpleasant2.jpg,0,1,unpleasant3.jpg,0,1,unpleasant4.jpg,0,1,Please use the mouse to click on the desired response option!,0
23.06.22,08:14:47,635953290,631750145,1,06.06.00,4,scale,prefer,0,4036,1,pleasant1.jpg,-5,1,pleasant2.jpg,-5,1,pleasant3.jpg,-5,1,pleasant4.jpg,-5,1,unpleasant1.jpg,-5,1,unpleasant2.jpg,-5,1,unpleasant3.jpg,-5,1,unpleasant4.jpg,-5,1,Please use the mouse to click on the desired response option!,-5
23.06.22,13:15:45,606772466,237498336,1,06.06.00,1,scale,instructions,1,10696,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:15:45,606772466,237498336,1,06.06.00,2,scale,like,0,10832,1,pleasant1.jpg,20,1,pleasant2.jpg,20,1,pleasant3.jpg,20,1,pleasant4.jpg,20,1,unpleasant1.jpg,20,1,unpleasant2.jpg,20,1,unpleasant3.jpg,20,1,unpleasant4.jpg,20,1,Please use the mouse to click on the desired response option!,20
23.06.22,13:15:45,606772466,237498336,1,06.06.00,3,scale,positive,0,2923,1,pleasant1.jpg,0,1,pleasant2.jpg,0,1,pleasant3.jpg,0,1,pleasant4.jpg,0,1,unpleasant1.jpg,0,1,unpleasant2.jpg,0,1,unpleasant3.jpg,0,1,unpleasant4.jpg,0,1,Please use the mouse to click on the desired response option!,0
23.06.22,13:15:45,606772466,237498336,1,06.06.00,4,scale,prefer,0,3115,1,pleasant1.jpg,0,1,pleasant2.jpg,0,1,pleasant3.jpg,0,1,pleasant4.jpg,0,1,unpleasant1.jpg,0,1,unpleasant2.jpg,0,1,unpleasant3.jpg,0,1,unpleasant4.jpg,0,1,Please use the mouse to click on the desired response option!,0
23.06.22,13:16:27,461575816,867476338,1,06.06.00,1,scale,instructions,1,7036,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:16:27,461575816,867476338,1,06.06.00,2,scale,like,0,5153,1,pleasant1.jpg,-13,1,pleasant2.jpg,-13,1,pleasant3.jpg,-13,1,pleasant4.jpg,-13,1,unpleasant1.jpg,-13,1,unpleasant2.jpg,-13,1,unpleasant3.jpg,-13,1,unpleasant4.jpg,-13,1,Please use the mouse to click on the desired response option!,-13
23.06.22,13:16:27,461575816,867476338,1,06.06.00,3,scale,positive,0,6593,1,pleasant1.jpg,2,1,pleasant2.jpg,2,1,pleasant3.jpg,2,1,pleasant4.jpg,2,1,unpleasant1.jpg,2,1,unpleasant2.jpg,2,1,unpleasant3.jpg,2,1,unpleasant4.jpg,2,1,Please use the mouse to click on the desired response option!,2
23.06.22,13:16:27,461575816,867476338,1,06.06.00,4,scale,prefer,0,1487,1,pleasant1.jpg,0,1,pleasant2.jpg,0,1,pleasant3.jpg,0,1,pleasant4.jpg,0,1,unpleasant1.jpg,0,1,unpleasant2.jpg,0,1,unpleasant3.jpg,0,1,unpleasant4.jpg,0,1,Please use the mouse to click on the desired response option!,0
23.06.22,13:15:46,343435840,339232704,1,06.06.00,1,scale,instructions,1,72873,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:15:46,343435840,339232704,1,06.06.00,2,scale,like,0,12184,1,pleasant1.jpg,-15,1,pleasant2.jpg,-15,1,pleasant3.jpg,-15,1,pleasant4.jpg,-15,1,unpleasant1.jpg,-15,1,unpleasant2.jpg,-15,1,unpleasant3.jpg,-15,1,unpleasant4.jpg,-15,1,Please use the mouse to click on the desired response option!,-15
23.06.22,13:15:46,343435840,339232704,1,06.06.00,3,scale,positive,0,10108,1,pleasant1.jpg,1,1,pleasant2.jpg,1,1,pleasant3.jpg,1,1,pleasant4.jpg,1,1,unpleasant1.jpg,1,1,unpleasant2.jpg,1,1,unpleasant3.jpg,1,1,unpleasant4.jpg,1,1,Please use the mouse to click on the desired response option!,1
23.06.22,13:15:46,343435840,339232704,1,06.06.00,4,scale,prefer,0,9744,1,pleasant1.jpg,-2,1,pleasant2.jpg,-2,1,pleasant3.jpg,-2,1,pleasant4.jpg,-2,1,unpleasant1.jpg,-2,1,unpleasant2.jpg,-2,1,unpleasant3.jpg,-2,1,unpleasant4.jpg,-2,1,Please use the mouse to click on the desired response option!,-2
23.06.22,13:16:29,179391162,175188025,1,06.06.00,1,scale,instructions,1,22298,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:16:29,179391162,175188025,1,06.06.00,2,scale,like,0,20497,1,pleasant1.jpg,-16,1,pleasant2.jpg,-16,1,pleasant3.jpg,-16,1,pleasant4.jpg,-16,1,unpleasant1.jpg,-16,1,unpleasant2.jpg,-16,1,unpleasant3.jpg,-16,1,unpleasant4.jpg,-16,1,Please use the mouse to click on the desired response option!,-16
23.06.22,13:16:29,179391162,175188025,1,06.06.00,3,scale,positive,0,18253,1,pleasant1.jpg,-9,1,pleasant2.jpg,-9,1,pleasant3.jpg,-9,1,pleasant4.jpg,-9,1,unpleasant1.jpg,-9,1,unpleasant2.jpg,-9,1,unpleasant3.jpg,-9,1,unpleasant4.jpg,-9,1,Please use the mouse to click on the desired response option!,-9
23.06.22,13:16:29,179391162,175188025,1,06.06.00,4,scale,prefer,0,6337,1,pleasant1.jpg,-2,1,pleasant2.jpg,-2,1,pleasant3.jpg,-2,1,pleasant4.jpg,-2,1,unpleasant1.jpg,-2,1,unpleasant2.jpg,-2,1,unpleasant3.jpg,-2,1,unpleasant4.jpg,-2,1,Please use the mouse to click on the desired response option!,-2
23.06.22,13:17:16,165515544,692009266,1,06.06.00,1,scale,instructions,1,19445,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:17:16,165515544,692009266,1,06.06.00,2,scale,like,0,9105,1,pleasant1.jpg,-1,1,pleasant2.jpg,-1,1,pleasant3.jpg,-1,1,pleasant4.jpg,-1,1,unpleasant1.jpg,-1,1,unpleasant2.jpg,-1,1,unpleasant3.jpg,-1,1,unpleasant4.jpg,-1,1,Please use the mouse to click on the desired response option!,-1
23.06.22,13:17:16,165515544,692009266,1,06.06.00,3,scale,positive,0,3979,1,pleasant1.jpg,-9,1,pleasant2.jpg,-9,1,pleasant3.jpg,-9,1,pleasant4.jpg,-9,1,unpleasant1.jpg,-9,1,unpleasant2.jpg,-9,1,unpleasant3.jpg,-9,1,unpleasant4.jpg,-9,1,Please use the mouse to click on the desired response option!,-9
23.06.22,13:17:16,165515544,692009266,1,06.06.00,4,scale,prefer,0,3186,1,pleasant1.jpg,-12,1,pleasant2.jpg,-12,1,pleasant3.jpg,-12,1,pleasant4.jpg,-12,1,unpleasant1.jpg,-12,1,unpleasant2.jpg,-12,1,unpleasant3.jpg,-12,1,unpleasant4.jpg,-12,1,Please use the mouse to click on the desired response option!,-12
23.06.22,13:17:28,180108463,196574198,1,06.06.00,1,scale,instructions,1,25369,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:17:28,180108463,196574198,1,06.06.00,2,scale,like,0,12092,1,pleasant1.jpg,3,1,pleasant2.jpg,3,1,pleasant3.jpg,3,1,pleasant4.jpg,3,1,unpleasant1.jpg,3,1,unpleasant2.jpg,3,1,unpleasant3.jpg,3,1,unpleasant4.jpg,3,1,Please use the mouse to click on the desired response option!,3
23.06.22,13:17:28,180108463,196574198,1,06.06.00,3,scale,positive,0,5182,1,pleasant1.jpg,4,1,pleasant2.jpg,4,1,pleasant3.jpg,4,1,pleasant4.jpg,4,1,unpleasant1.jpg,4,1,unpleasant2.jpg,4,1,unpleasant3.jpg,4,1,unpleasant4.jpg,4,1,Please use the mouse to click on the desired response option!,4
23.06.22,13:17:28,180108463,196574198,1,06.06.00,4,scale,prefer,0,4136,1,pleasant1.jpg,6,1,pleasant2.jpg,6,1,pleasant3.jpg,6,1,pleasant4.jpg,6,1,unpleasant1.jpg,6,1,unpleasant2.jpg,6,1,unpleasant3.jpg,6,1,unpleasant4.jpg,6,1,Please use the mouse to click on the desired response option!,6
23.06.22,13:17:46,951124563,477618299,1,06.06.00,1,scale,instructions,1,18269,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:17:46,951124563,477618299,1,06.06.00,2,scale,like,0,9969,1,pleasant1.jpg,-15,1,pleasant2.jpg,-15,1,pleasant3.jpg,-15,1,pleasant4.jpg,-15,1,unpleasant1.jpg,-15,1,unpleasant2.jpg,-15,1,unpleasant3.jpg,-15,1,unpleasant4.jpg,-15,1,Please use the mouse to click on the desired response option!,-15
23.06.22,13:17:46,951124563,477618299,1,06.06.00,3,scale,positive,0,5219,1,pleasant1.jpg,4,1,pleasant2.jpg,4,1,pleasant3.jpg,4,1,pleasant4.jpg,4,1,unpleasant1.jpg,4,1,unpleasant2.jpg,4,1,unpleasant3.jpg,4,1,unpleasant4.jpg,4,1,Please use the mouse to click on the desired response option!,4
23.06.22,13:17:46,951124563,477618299,1,06.06.00,4,scale,prefer,0,3800,1,pleasant1.jpg,-8,1,pleasant2.jpg,-8,1,pleasant3.jpg,-8,1,pleasant4.jpg,-8,1,unpleasant1.jpg,-8,1,unpleasant2.jpg,-8,1,unpleasant3.jpg,-8,1,unpleasant4.jpg,-8,1,Please use the mouse to click on the desired response option!,-8
23.06.22,13:17:48,698800013,325830955,1,06.06.00,1,scale,instructions,1,12528,1,"This is the second of the six tasks. You will be presented with a number of trials. On each trial, you will be asked to make a rating between two categories by clicking a number between 1 and 7.  1 indicates a strong preference for the category presented on the left, whereas 7 represents a strong preference for the category presented on the right. 4 indcates no preference.  When you are ready to begin, please press the spacebar.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.06.22,13:17:48,698800013,325830955,1,06.06.00,2,scale,like,0,11621,1,pleasant1.jpg,1,1,pleasant2.jpg,1,1,pleasant3.jpg,1,1,pleasant4.jpg,1,1,unpleasant1.jpg,1,1,unpleasant2.jpg,1,1,unpleasant3.jpg,1,1,unpleasant4.jpg,1,1,Please use the mouse to click on the desired response option!,1
